Seq_id	Size	Description
1	4503487	CP045163.1
2	4605437	CP009836.1
3	4662886	CP009785.1
4	4659530	CP009723.1
5	4702289	CP000308.1
6	4596548	CP045158.1
7	4517345	CP000668.1
8	4528383	CP006762.1
9	4556337	CP009973.1
10	4563069	CP010293.1
--------------------------------------------------------------------------------
Block #1
Seq_id	Strand	Start	End	Length
Seq_id	Strand	Start	End	Length
1	-	2096575	2090648	5928
2	-	3681848	3675921	5928
3	+	3223415	3229342	5928
4	+	1489954	1495881	5928
5	-	1720264	1714337	5928
6	+	2262825	2268752	5928
7	+	1088060	1093867	5808
8	+	4387545	4393352	5808
9	+	480011	485659	5649
10	-	1450712	1444785	5928
--------------------------------------------------------------------------------
Block #155
Seq_id	Strand	Start	End	Length
1	-	3627578	3618067	9512
2	-	606756	597181	9576
3	+	1825675	1835154	9480
4	+	91847	101343	9497
5	-	3269361	3259858	9504
6	+	725472	734976	9505
7	+	3318038	3327510	9473
8	+	2728961	2738433	9473
9	+	3646726	3656230	9505
10	+	4061072	4070576	9505
--------------------------------------------------------------------------------
Block #156
Seq_id	Strand	Start	End	Length
1	+	1945805	1984541	38737
2	+	3531049	3569809	38761
3	-	3374888	3336176	38713
4	-	1641463	1602715	38749
5	+	1581104	1620190	39087
6	-	2413561	2374877	38685
7	-	1237217	1198665	38553
8	+	4245596	4284075	38480
9	-	631215	592577	38639
10	-	1207619	1168566	39054
--------------------------------------------------------------------------------
Block #157
Seq_id	Strand	Start	End	Length
1	+	858154	894550	36397
2	-	2452456	2416060	36397
3	-	36421	1	36421
4	-	2966007	2929587	36421
5	-	447731	411311	36421
6	+	3470709	3507129	36421
7	-	710127	672980	37148
8	-	3458579	3421432	37148
9	-	1856832	1820412	36421
10	-	623529	587109	36421
--------------------------------------------------------------------------------
Block #158
Seq_id	Strand	Start	End	Length
1	+	1108129	1151731	43603
2	+	2592470	2636072	43603
3	-	4496775	4453158	43618
4	-	2763478	2719860	43619
5	+	589694	634006	44313
6	-	3330649	3287047	43603
7	-	1882902	1839300	43603
8	+	3599915	3643517	43603
9	-	1654300	1610683	43618
10	-	2761260	2717660	43601
--------------------------------------------------------------------------------
Block #159
Seq_id	Strand	Start	End	Length
1	+	3151139	3178627	27489
2	+	128990	156468	27479
3	+	2743101	2770594	27494
4	+	1006321	1033804	27484
5	+	2787704	2815031	27328
6	-	1204102	1176445	27658
7	+	3005311	3033017	27707
8	+	1225250	1252922	27673
9	+	4839	32630	27792
10	+	2774521	2802325	27805
--------------------------------------------------------------------------------
Block #160
Seq_id	Strand	Start	End	Length
1	-	2649750	2626542	23209
2	-	4233056	4209848	23209
3	+	2814839	2838043	23205
4	+	1078048	1101252	23205
5	-	2278517	2255313	23205
6	+	1707887	1731095	23209
7	-	2201696	2178496	23201
8	-	423269	400069	23201
9	+	76566	99770	23205
10	-	1233059	1209928	23132
--------------------------------------------------------------------------------
Block #161
Seq_id	Strand	Start	End	Length
1	+	1636455	1639577	3123
2	+	3120871	3123993	3123
3	-	3954847	3951725	3123
4	-	2221441	2218319	3123
5	+	928760	931882	3123
6	-	2767179	2764057	3123
7	-	1649444	1646317	3128
8	+	3833372	3836499	3128
9	-	1112324	1109202	3123
10	-	2179874	2176752	3123
--------------------------------------------------------------------------------
Block #162
Seq_id	Strand	Start	End	Length
1	+	3474929	3504706	29778
2	+	454016	483811	29796
3	-	1980240	1950440	29801
4	-	244471	214671	29801
5	-	3167662	3137872	29791
6	+	871044	900824	29781
7	-	3469799	3440091	29709
8	-	2880754	2851041	29714
9	-	3799358	3769558	29801
10	-	3162670	3132875	29796
--------------------------------------------------------------------------------
Block #163
Seq_id	Strand	Start	End	Length
1	+	419344	460208	40865
2	+	1903895	1944756	40862
3	-	538659	497792	40868
4	-	3468259	3427392	40868
5	+	4547121	4587986	40866
6	-	4023198	3982317	40882
7	-	3630158	3589323	40836
8	+	2585009	2625844	40836
9	-	2359068	2318201	40868
10	-	3245517	3203942	41576
--------------------------------------------------------------------------------
Block #164
Seq_id	Strand	Start	End	Length
1	+	4162167	4163887	1721
2	+	1141302	1143029	1728
3	+	901211	902730	1520
4	+	3828864	3830383	1520
5	+	3852649	3854162	1514
6	-	4322120	4320572	1549
7	+	4377579	4379085	1507
8	+	1869147	1870653	1507
9	+	2722370	2723889	1520
10	-	3669701	3668195	1507
--------------------------------------------------------------------------------
Block #165
Seq_id	Strand	Start	End	Length
1	+	1543870	1548650	4781
2	+	3028286	3033066	4781
3	-	4047388	4042608	4781
4	-	2313982	2309202	4781
5	+	834206	838986	4781
6	-	2859762	2854982	4781
7	-	1742665	1737885	4781
8	-	3741274	3736494	4781
9	-	1204865	1200085	4781
10	+	1939650	1944429	4780
--------------------------------------------------------------------------------
Block #166
Seq_id	Strand	Start	End	Length
1	+	2752780	2760255	7476
2	+	4336085	4343560	7476
3	-	2389323	2381848	7476
4	-	652479	645004	7476
5	+	2382461	2389936	7476
6	-	1604839	1597364	7476
7	+	2302951	2310426	7476
8	+	524509	531984	7476
9	-	4207312	4199837	7476
10	+	1336885	1344360	7476
--------------------------------------------------------------------------------
Block #167
Seq_id	Strand	Start	End	Length
1	-	645187	642230	2958
2	-	2129738	2126781	2958
3	+	308910	311867	2958
4	+	3238500	3241457	2958
5	+	3494814	3497771	2958
6	+	3797335	3800292	2958
7	-	480593	477636	2958
8	-	3216040	3213083	2958
9	+	2129325	2132282	2958
10	+	4365964	4368921	2958
--------------------------------------------------------------------------------
Block #168
Seq_id	Strand	Start	End	Length
1	+	1780834	1792761	11928
2	+	3265264	3277191	11928
3	-	3643362	3631435	11928
4	-	1909943	1898016	11928
5	+	1309467	1321405	11939
6	-	2620761	2608825	11937
7	-	1507254	1495318	11937
8	+	3975557	3987493	11937
9	-	798862	786935	11928
10	+	2678204	2689418	11215
--------------------------------------------------------------------------------
Block #169
Seq_id	Strand	Start	End	Length
1	-	321211	301016	20196
2	-	1803823	1783628	20196
3	+	1142424	1162619	20196
4	+	4066172	4086362	20191
5	-	4321227	4300322	20906
6	-	4252884	4232689	20196
7	-	3867439	3847258	20182
8	+	2347918	2368099	20182
9	+	2961632	2981827	20196
10	-	110838	89933	20906
--------------------------------------------------------------------------------
Block #170
Seq_id	Strand	Start	End	Length
1	-	3548015	3545940	2076
2	-	527121	525046	2076
3	+	1907234	1909238	2005
4	+	171394	173469	2076
5	-	3189851	3187771	2081
6	+	805095	807170	2076
7	+	3397497	3399478	1982
8	+	2808453	2810434	1982
9	+	3726281	3728356	2076
10	+	4142595	4144675	2081
--------------------------------------------------------------------------------
Block #171
Seq_id	Strand	Start	End	Length
1	+	2052837	2088715	35879
2	+	3638110	3673988	35879
3	-	3267167	3231275	35893
4	-	1533706	1497814	35893
5	+	1676511	1712404	35894
6	-	2306576	2270685	35892
7	-	1131563	1095800	35764
8	+	4350611	4386244	35634
9	-	523484	487592	35893
10	+	1406961	1442852	35892
--------------------------------------------------------------------------------
Block #172
Seq_id	Strand	Start	End	Length
1	-	2693744	2685363	8382
2	-	4277050	4268669	8382
3	-	2557469	2549087	8383
4	-	820610	812228	8383
5	-	2321139	2312702	8438
6	+	1663906	1672287	8382
7	-	2244294	2235825	8470
8	-	465860	457391	8470
9	-	4375462	4367080	8383
10	-	1275686	1267495	8192
--------------------------------------------------------------------------------
Block #173
Seq_id	Strand	Start	End	Length
1	-	3456962	3455137	1826
2	-	436049	434224	1826
3	+	1998379	2000028	1650
4	+	263321	264970	1650
5	+	3183991	3185816	1826
6	-	851103	849277	1827
7	-	3316086	3314255	1832
8	+	2899098	2900929	1832
9	+	3818052	3819701	1650
10	-	4148455	4146630	1826
--------------------------------------------------------------------------------
Block #174
Seq_id	Strand	Start	End	Length
1	+	2865215	2875567	10353
2	+	4448520	4458872	10353
3	-	2275273	2264921	10353
4	-	540221	529869	10353
5	+	2496401	2506753	10353
6	-	1488639	1478287	10353
7	+	2415043	2425395	10353
8	+	636565	646917	10353
9	-	4094934	4084582	10353
10	-	1050212	1039860	10353
--------------------------------------------------------------------------------
Block #175
Seq_id	Strand	Start	End	Length
1	+	2381040	2384219	3180
2	+	3966318	3969497	3180
3	+	3697646	3700825	3180
4	+	1964227	1967406	3180
5	+	2008209	2011388	3180
6	-	1976275	1973096	3180
7	+	1937735	1940914	3180
8	+	156622	159801	3180
9	+	855107	858286	3180
10	+	1750290	1753469	3180
--------------------------------------------------------------------------------
Block #176
Seq_id	Strand	Start	End	Length
1	+	1806739	1847076	40338
2	+	3291169	3331506	40338
3	-	3617457	3577119	40339
4	-	1884038	1843700	40339
5	+	1335383	1375705	40323
6	-	2594847	2554510	40338
7	-	1481912	1441604	40309
8	+	4000899	4041207	40309
9	-	772957	732651	40307
10	+	2538723	2579045	40323
--------------------------------------------------------------------------------
Block #177
Seq_id	Strand	Start	End	Length
1	-	3092300	3069607	22694
2	-	70153	47453	22701
3	-	2682935	2660362	22574
4	-	946155	923546	22610
5	+	2672265	2694981	22717
6	+	1262923	1285631	22709
7	-	1813252	1790490	22763
8	+	3669595	3692349	22755
9	-	4501009	4478421	22589
10	+	815652	837803	22152
--------------------------------------------------------------------------------
Block #178
Seq_id	Strand	Start	End	Length
1	-	4350342	4312932	37411
2	+	1207304	1244717	37414
3	+	1589231	1626644	37414
4	+	4514916	4552329	37414
5	+	4097155	4134565	37411
6	+	116647	154060	37414
7	+	277960	315329	37370
8	+	3013468	3050983	37516
9	-	3421535	3384122	37414
10	-	3410984	3373597	37388
--------------------------------------------------------------------------------
Block #179
Seq_id	Strand	Start	End	Length
1	-	2921568	2903507	18062
2	-	4504868	4486807	18062
3	+	2495195	2512540	17346
4	+	758341	775686	17346
5	-	2552749	2534688	18062
6	+	1432294	1450355	18062
7	-	2471357	2453325	18033
8	-	692879	674847	18033
9	+	4313193	4330538	17346
10	+	992716	1009966	17251
--------------------------------------------------------------------------------
Block #180
Seq_id	Strand	Start	End	Length
1	+	3024609	3026606	1998
2	+	2455	4452	1998
3	-	2393280	2391278	2003
4	-	656435	654433	2003
5	+	2655946	2657948	2003
6	-	1330631	1328634	1998
7	+	1746322	1747604	1283
8	-	3736493	3735211	1283
9	-	4211269	4209267	2003
10	-	886721	884719	2003
--------------------------------------------------------------------------------
Block #181
Seq_id	Strand	Start	End	Length
1	+	2100448	2110201	9754
2	+	3685721	3695474	9754
3	+	3066489	3076465	9977
4	+	1329695	1339671	9977
5	-	1861702	1851726	9977
6	-	2258871	2249111	9761
7	+	943770	953746	9977
8	-	9977	1	9977
9	+	328214	338189	9976
10	+	1465346	1475322	9977
--------------------------------------------------------------------------------
Block #182
Seq_id	Strand	Start	End	Length
1	-	3451624	3445047	6578
2	-	430711	424134	6578
3	+	2003054	2010293	7240
4	+	267996	275235	7240
5	-	3093077	3085837	7241
6	+	900825	908064	7240
7	-	3313365	3306124	7242
8	+	2901820	2908350	6531
9	+	3823392	3829969	6578
10	-	3088153	3081576	6578
--------------------------------------------------------------------------------
Block #183
Seq_id	Strand	Start	End	Length
1	+	618117	640388	22272
2	+	2102668	2124939	22272
3	-	337939	315668	22272
4	-	3267540	3245258	22283
5	-	3523843	3501572	22272
6	-	3824406	3802134	22273
7	+	451553	473835	22283
8	+	3187011	3209282	22272
9	-	2158354	2136083	22272
10	-	4394994	4372722	22273
--------------------------------------------------------------------------------
Block #184
Seq_id	Strand	Start	End	Length
1	-	1887965	1877883	10083
2	-	3372413	3362331	10083
3	+	3536242	3546330	10089
4	+	1802823	1812911	10089
5	-	1418537	1408449	10089
6	+	2513612	2523694	10083
7	+	1400741	1410829	10089
8	-	4082070	4071982	10089
9	+	691774	701862	10089
10	-	2621879	2611797	10083
--------------------------------------------------------------------------------
Block #185
Seq_id	Strand	Start	End	Length
1	+	1647998	1688606	40609
2	+	3132414	3173022	40609
3	-	3941175	3900763	40413
4	-	2207771	2167359	40413
5	+	940303	980920	40618
6	-	2755636	2715027	40610
7	-	1637886	1597271	40616
8	+	3844930	3885545	40616
9	-	1098652	1058240	40413
10	-	2166390	2125774	40617
--------------------------------------------------------------------------------
Block #186
Seq_id	Strand	Start	End	Length
1	-	3209746	3199080	10667
2	-	187587	176921	10667
3	+	2525926	2536592	10667
4	+	789072	799738	10667
5	-	2846701	2836035	10667
6	+	1145483	1156149	10667
7	-	3063314	3052708	10607
8	-	1283234	1272628	10607
9	+	4343924	4354590	10667
10	-	2835706	2825040	10667
--------------------------------------------------------------------------------
Block #187
Seq_id	Strand	Start	End	Length
1	+	99678	124987	25310
2	+	1582306	1607615	25310
3	+	761105	786414	25310
4	+	3690706	3716015	25310
5	+	3580474	3605866	25393
6	+	4401553	4426862	25310
7	-	172236	146927	25310
8	-	2181148	2155839	25310
9	+	2582226	2607535	25310
10	+	3674677	3700069	25393
--------------------------------------------------------------------------------
Block #188
Seq_id	Strand	Start	End	Length
1	+	1242510	1274334	31825
2	+	2726855	2758740	31886
3	-	4349376	4317605	31772
4	-	2615992	2584240	31753
5	+	1021875	1053638	31764
6	-	3163121	3131280	31842
7	-	2872456	2840697	31760
8	-	1092396	1060704	31693
9	-	1506818	1475072	31747
10	-	2080903	2049409	31495
--------------------------------------------------------------------------------
Block #189
Seq_id	Strand	Start	End	Length
1	+	4469489	4503454	33966
2	+	1448630	1482595	33966
3	+	1006788	1040753	33966
4	+	3934441	3968406	33966
5	-	4702289	4668325	33965
6	+	4562550	4596515	33966
7	+	4483380	4517345	33966
8	+	1974945	2008910	33966
9	+	2827948	2861913	33966
10	+	3510527	3544491	33965
--------------------------------------------------------------------------------
Block #190
Seq_id	Strand	Start	End	Length
1	+	2519598	2539740	20143
2	+	4102631	4123053	20423
3	+	3835902	3857048	21147
4	-	2115060	2093914	21147
5	+	2150800	2171646	20847
6	-	1838374	1817922	20453
7	+	2074344	2094295	19952
8	+	294539	314491	19953
9	+	993379	1014525	21147
10	+	1891835	1912966	21132
--------------------------------------------------------------------------------
Block #191
Seq_id	Strand	Start	End	Length
1	+	51162	54230	3069
2	+	1533790	1536858	3069
3	+	1093916	1096984	3069
4	+	4019610	4022678	3069
5	+	3378642	3381710	3069
6	+	51186	54254	3069
7	+	52370	55596	3227
8	+	2061293	2064519	3227
9	+	2913116	2916184	3069
10	+	3597295	3600506	3212
--------------------------------------------------------------------------------
Block #192
Seq_id	Strand	Start	End	Length
1	-	3776275	3742773	33503
2	-	755448	721946	33503
3	-	640704	606536	34169
4	-	3570304	3536136	34169
5	-	4424684	4391059	33626
6	+	576781	610283	33503
7	-	4157251	4123814	33438
8	+	2309453	2342768	33316
9	-	2461113	2426945	34169
10	-	3779776	3746151	33626
--------------------------------------------------------------------------------
Block #193
Seq_id	Strand	Start	End	Length
1	+	1070863	1080399	9537
2	+	2555204	2564740	9537
3	+	139152	148657	9506
4	+	3068736	3078241	9506
5	+	552409	561963	9555
6	-	3367915	3358379	9537
7	-	1920299	1910746	9554
8	+	3562633	3571983	9351
9	+	1959566	1969071	9506
10	+	730284	739837	9554
--------------------------------------------------------------------------------
Block #194
Seq_id	Strand	Start	End	Length
1	+	2215288	2220760	5473
2	+	3800562	3806034	5473
3	+	3194772	3200244	5473
4	+	1461310	1466782	5473
5	-	1748915	1743443	5473
6	-	2143999	2138527	5473
7	+	1059923	1065389	5467
8	-	4422121	4416655	5467
9	+	451086	456558	5473
10	+	1582791	1588263	5473
--------------------------------------------------------------------------------
Block #195
Seq_id	Strand	Start	End	Length
1	-	3960385	3947127	13259
2	-	939570	926312	13259
3	+	1427777	1441035	13259
4	+	4353463	4366720	13258
5	-	3847676	3834418	13259
6	+	392646	405903	13258
7	-	3894752	3882201	12552
8	-	1627290	1614739	12552
9	+	3246847	3260105	13259
10	-	4460648	4447390	13259
--------------------------------------------------------------------------------
Block #196
Seq_id	Strand	Start	End	Length
1	+	1179955	1212500	32546
2	+	2664294	2696845	32552
3	-	4424916	4392468	32449
4	-	2691618	2659067	32552
5	+	662247	694798	32552
6	-	3258823	3226272	32552
7	-	2946949	2913546	33404
8	-	1166888	1133485	33404
9	-	1582434	1549883	32552
10	-	2522073	2488912	33162
--------------------------------------------------------------------------------
Block #197
Seq_id	Strand	Start	End	Length
1	-	1577598	1548651	28948
2	-	3062014	3033067	28948
3	+	4013728	4042607	28880
4	+	2280322	2309201	28880
5	-	867935	838987	28949
6	+	2826034	2854981	28948
7	+	1708935	1737883	28949
8	-	3773880	3744931	28950
9	+	1171205	1200084	28880
10	-	1973378	1944430	28949
--------------------------------------------------------------------------------
Block #198
Seq_id	Strand	Start	End	Length
1	+	1792762	1806738	13977
2	+	3277192	3291168	13977
3	-	3631434	3617458	13977
4	-	1898015	1884039	13977
5	+	1321406	1335382	13977
6	-	2608824	2594848	13977
7	-	1495317	1481913	13405
8	+	3987494	4000898	13405
9	-	786934	772958	13977
10	+	2522787	2536763	13977
--------------------------------------------------------------------------------
Block #199
Seq_id	Strand	Start	End	Length
1	-	337463	330389	7075
2	-	1820072	1812998	7075
3	+	980378	987870	7493
4	+	3908031	3915523	7493
5	+	3933460	3940952	7493
6	+	4105047	4112121	7075
7	+	4457438	4464477	7040
8	+	1948990	1956029	7040
9	+	2801537	2809029	7493
10	+	3482183	3489211	7029
--------------------------------------------------------------------------------
Block #200
Seq_id	Strand	Start	End	Length
1	+	1639578	1647997	8420
2	+	3123994	3132413	8420
3	-	3951724	3943179	8546
4	-	2218318	2209773	8546
5	+	931883	940302	8420
6	-	2764056	2755637	8420
7	-	1646316	1637887	8430
8	+	3836500	3844929	8430
9	-	1109201	1100656	8546
10	-	2174791	2166391	8401
--------------------------------------------------------------------------------
Block #201
Seq_id	Strand	Start	End	Length
1	-	1299190	1276777	22414
2	-	2783596	2761183	22414
3	+	4292749	4315162	22414
4	+	2559384	2581797	22414
5	-	1080453	1058040	22414
6	+	3106424	3128837	22414
7	+	2814397	2836810	22414
8	+	1034404	1056817	22414
9	+	1450216	1472629	22414
10	+	2024273	2046686	22414
--------------------------------------------------------------------------------
Block #202
Seq_id	Strand	Start	End	Length
1	-	466156	460213	5944
2	+	2006193	2012140	5948
3	-	434403	428451	5953
4	-	3364002	3358050	5953
5	-	3990037	3984085	5953
6	-	3920881	3914934	5948
7	-	3529322	3524086	5237
8	+	2685845	2691081	5237
9	-	2254812	2248860	5953
10	+	3819344	3825296	5953
--------------------------------------------------------------------------------
Block #203
Seq_id	Strand	Start	End	Length
1	+	640389	641738	1350
2	+	2124940	2126289	1350
3	-	315667	314319	1349
4	-	3245257	3243909	1349
5	-	3501571	3500223	1349
6	-	3802133	3800784	1350
7	+	475790	477144	1355
8	+	3211237	3212591	1355
9	-	2136082	2134734	1349
10	-	4372721	4371373	1349
--------------------------------------------------------------------------------
Block #204
Seq_id	Strand	Start	End	Length
1	+	2812636	2822513	9878
2	+	4395941	4405818	9878
3	-	2329822	2319940	9883
4	-	592812	582930	9883
5	+	2441872	2451748	9877
6	-	1545140	1535402	9739
7	+	2362466	2372348	9883
8	+	583988	593870	9883
9	-	4147525	4137643	9883
10	-	1102789	1092907	9883
--------------------------------------------------------------------------------
Block #205
Seq_id	Strand	Start	End	Length
1	+	1688607	1697404	8798
2	+	3173023	3181820	8798
3	-	3900762	3891964	8799
4	-	2167358	2158560	8799
5	+	980921	989724	8804
6	-	2715026	2706228	8799
7	-	1597270	1588352	8919
8	+	3885546	3894464	8919
9	-	1058239	1049441	8799
10	-	2123813	2115012	8802
--------------------------------------------------------------------------------
Block #206
Seq_id	Strand	Start	End	Length
1	+	2863028	2865214	2187
2	+	4446333	4448519	2187
3	-	2277466	2275274	2193
4	-	542414	540222	2193
5	+	2492255	2494441	2187
6	-	1490826	1488640	2187
7	+	2412856	2415042	2187
8	+	634378	636564	2187
9	-	4097127	4094935	2193
10	-	1052399	1050213	2187
--------------------------------------------------------------------------------
Block #207
Seq_id	Strand	Start	End	Length
1	-	3970858	3962340	8519
2	-	950041	941523	8519
3	+	1417304	1425822	8519
4	+	4342990	4351508	8519
5	+	282242	290760	8519
6	+	382173	390691	8519
7	-	3903263	3894753	8511
8	-	1635801	1627291	8511
9	+	3236374	3244892	8519
10	+	464990	473508	8519
--------------------------------------------------------------------------------
Block #208
Seq_id	Strand	Start	End	Length
1	-	1054880	1033084	21797
2	-	2539221	2517415	21807
3	-	123169	101371	21799
4	-	3052753	3030955	21799
5	-	536427	514629	21799
6	+	3384176	3405696	21521
7	-	796747	775079	21669
8	-	3545198	3523529	21670
9	-	1943583	1921785	21799
10	-	712343	690545	21799
--------------------------------------------------------------------------------
Block #209
Seq_id	Strand	Start	End	Length
1	+	1768092	1780389	12298
2	+	3252522	3264819	12298
3	-	3656104	3643807	12298
4	-	1922685	1910388	12298
5	+	1294784	1307063	12280
6	-	2633503	2621206	12298
7	-	1520015	1507699	12317
8	+	3962796	3975112	12317
9	-	811604	799390	12215
10	+	2664770	2676962	12193
--------------------------------------------------------------------------------
Block #210
Seq_id	Strand	Start	End	Length
1	-	4108266	4089031	19236
2	-	1087420	1068185	19236
3	+	1279811	1299047	19237
4	+	4203554	4222790	19237
5	+	141371	160067	18697
6	+	245345	264040	18696
7	-	4039366	4020123	19244
8	-	1771389	1752687	18703
9	+	3099020	3118256	19237
10	+	319495	338190	18696
--------------------------------------------------------------------------------
Block #211
Seq_id	Strand	Start	End	Length
1	+	1157084	1166725	9642
2	+	2641425	2651066	9642
3	-	4447805	4438146	9660
4	-	2714507	2704848	9660
5	+	639358	649017	9660
6	-	3281694	3272053	9642
7	-	1833947	1824259	9689
8	+	3648870	3658572	9703
9	-	1605330	1595671	9660
10	-	2712307	2702648	9660
--------------------------------------------------------------------------------
Block #212
Seq_id	Strand	Start	End	Length
1	-	1915529	1909979	5551
2	-	3500773	3495223	5551
3	+	3407833	3413383	5551
4	+	1674407	1679957	5551
5	-	1548870	1543320	5551
6	+	2443837	2449387	5551
7	+	1269574	1275050	5477
8	-	4213239	4207763	5477
9	+	664160	669710	5551
10	+	1400341	1405891	5551
--------------------------------------------------------------------------------
Block #213
Seq_id	Strand	Start	End	Length
1	+	2949954	3001822	51869
2	+	4533254	4585106	51853
3	-	2466830	2414108	52723
4	-	729976	677262	52715
5	+	2583094	2635118	52025
6	-	1403908	1353418	50491
7	+	2499745	2551848	52104
8	+	721267	773372	52106
9	-	4284827	4232097	52731
10	-	961560	909508	52053
--------------------------------------------------------------------------------
Block #214
Seq_id	Strand	Start	End	Length
1	-	2150478	2139368	11111
2	-	3735751	3724641	11111
3	-	3130106	3119006	11101
4	-	1396644	1385510	11135
5	+	1813572	1824682	11111
6	+	2208820	2219930	11111
7	-	994677	983611	11067
8	+	4487386	4498471	11086
9	-	386420	375284	11137
10	+	1492489	1503599	11111
--------------------------------------------------------------------------------
Block #215
Seq_id	Strand	Start	End	Length
1	-	2472635	2469759	2877
2	-	4057909	4055033	2877
3	-	3789249	3786373	2877
4	-	2055830	2052954	2877
5	-	2103838	2100955	2884
6	+	1884523	1887970	3448
7	-	2029433	2026557	2877
8	-	249643	246767	2877
9	-	946711	943835	2877
10	-	1844416	1840962	3455
--------------------------------------------------------------------------------
Block #216
Seq_id	Strand	Start	End	Length
1	-	2013234	1984542	28693
2	-	3598507	3569810	28698
3	+	3307479	3336175	28697
4	+	1574018	1602714	28697
5	-	1649261	1620191	29071
6	+	2346179	2374876	28698
7	+	1169978	1198664	28687
8	-	4312762	4284076	28687
9	+	563794	592490	28697
10	+	1137536	1166606	29071
--------------------------------------------------------------------------------
Block #217
Seq_id	Strand	Start	End	Length
1	-	532216	527590	4627
2	-	2016767	2012141	4627
3	+	423840	428450	4611
4	+	3353439	3358049	4611
5	+	3979401	3984084	4684
6	+	3910306	3914933	4628
7	+	3519562	3524085	4524
8	-	2695588	2691082	4507
9	+	2244535	2248859	4325
10	-	3829923	3825297	4627
--------------------------------------------------------------------------------
Block #218
Seq_id	Strand	Start	End	Length
1	-	3024608	3022155	2454
2	-	2454	1	2454
3	+	2393281	2395734	2454
4	+	656436	658889	2454
5	-	2655945	2653492	2454
6	+	1330632	1333085	2454
7	-	2574649	2572196	2454
8	-	796191	793738	2454
9	+	4211270	4213723	2454
10	+	886722	889175	2454
--------------------------------------------------------------------------------
Block #219
Seq_id	Strand	Start	End	Length
1	-	3335088	3304238	30851
2	-	312902	282077	30826
3	+	2122343	2153193	30851
4	+	387276	418126	30851
5	-	2974012	2943161	30852
6	+	1019421	1050982	31562
7	-	3189298	3157713	31586
8	-	1409208	1377623	31586
9	+	3942009	3972859	30851
10	-	2964989	2934125	30865
--------------------------------------------------------------------------------
Block #220
Seq_id	Strand	Start	End	Length
1	+	2278573	2299490	20918
2	+	3863851	3884768	20918
3	-	3029209	3008283	20927
4	-	1292415	1271491	20925
5	+	1900813	1921655	20843
6	-	2078256	2057824	20433
7	-	904386	883566	20821
8	+	49361	70207	20847
9	-	290934	270008	20927
10	+	1637918	1658828	20911
--------------------------------------------------------------------------------
Block #221
Seq_id	Strand	Start	End	Length
1	-	1502037	1476238	25800
2	-	2986453	2960654	25800
3	+	4089184	4114977	25794
4	+	2355780	2381573	25794
5	-	790439	764582	25858
6	+	2901559	2927367	25809
7	+	2613516	2639282	25767
8	+	835074	860840	25767
9	+	1246653	1272446	25794
10	+	2414820	2440603	25784
--------------------------------------------------------------------------------
Block #222
Seq_id	Strand	Start	End	Length
1	-	1908909	1891189	17721
2	-	3494153	3476433	17721
3	+	3414453	3432185	17733
4	+	1681027	1698753	17727
5	-	1542250	1524524	17727
6	+	2450457	2468177	17721
7	+	1276120	1293944	17825
8	-	4206693	4188833	17861
9	+	670783	688509	17727
10	+	1918664	1936408	17745
--------------------------------------------------------------------------------
Block #223
Seq_id	Strand	Start	End	Length
1	+	216319	237196	20878
2	+	1698947	1719533	20587
3	-	1243327	1222985	20343
4	-	4167072	4146729	20344
5	+	4219551	4240261	20711
6	+	4147972	4168849	20878
7	+	3761349	3782855	21507
8	-	2453954	2432448	21507
9	-	3062536	3042193	20344
10	+	4543	24962	20420
--------------------------------------------------------------------------------
Block #224
Seq_id	Strand	Start	End	Length
1	+	2307144	2310442	3299
2	+	3892422	3895720	3299
3	-	2996952	2993647	3306
4	-	1260161	1256856	3306
5	+	1930520	1933825	3306
6	-	2050170	2046872	3299
7	-	874186	870881	3306
8	+	79183	82488	3306
9	-	258679	255374	3306
10	+	1668208	1671513	3306
--------------------------------------------------------------------------------
Block #225
Seq_id	Strand	Start	End	Length
1	-	1242509	1212501	30009
2	-	2726854	2696846	30009
3	+	4359765	4390513	30749
4	+	2626381	2657112	30732
5	-	1223722	1193012	30711
6	+	3195550	3226271	30722
7	+	2882845	2913545	30701
8	+	1102784	1133484	30701
9	+	1517180	1547928	30749
10	-	2338986	2308244	30743
--------------------------------------------------------------------------------
Block #226
Seq_id	Strand	Start	End	Length
1	-	2903506	2875568	27939
2	-	4486806	4458873	27934
3	+	2236987	2264920	27934
4	+	501935	529868	27934
5	-	2534687	2506754	27934
6	+	1450356	1478286	27931
7	-	2453324	2425396	27929
8	-	674846	646918	27929
9	+	4056648	4084581	27934
10	+	1009967	1037900	27934
--------------------------------------------------------------------------------
Block #227
Seq_id	Strand	Start	End	Length
1	+	37253	51161	13909
2	+	1519881	1533789	13909
3	+	1080006	1093915	13910
4	+	4005700	4019609	13910
5	+	3364734	3378641	13908
6	+	37277	51185	13909
7	+	37296	51300	14005
8	+	2046219	2060223	14005
9	+	2899207	2913115	13909
10	+	3583530	3597158	13629
--------------------------------------------------------------------------------
Block #228
Seq_id	Strand	Start	End	Length
1	+	1698474	1726576	28103
2	+	3182890	3210992	28103
3	-	3890894	3862746	28149
4	-	2157490	2129342	28149
5	+	990794	1018943	28150
6	-	2705158	2677029	28130
7	-	1587282	1559292	27991
8	+	3895535	3923668	28134
9	-	1048371	1020223	28149
10	-	2113942	2085794	28149
--------------------------------------------------------------------------------
Block #229
Seq_id	Strand	Start	End	Length
